307,71154,43,30
308,72650,43,25
309,73537,43,31
310,79917,43,19
311,87620,43,26
312,87722,43,21
313,89611,43,22
314,91558,43,23
315,93707,43,19
316,96651,43,21
317,98739,43,21
318,98776,43,29
319,98824,43,29
320,98828,43,34
321,99720,43,21
322,103859,43,24
323,109681,43,24
324,111557,43,24
325,113221,43,18
326,116632,43,28
327,116718,43,24
328,119195,43,20
329,123333,43,26
330,1147,16,23
331,2000,16,20
332,2681,16,30
333,11029,16,27
334,12274,16,25
335,15516,16,19
336,22298,16,23
337,24696,16,24
338,25729,16,27
339,27340,16,23
340,28286,16,30
341,29018,16,21
342,29033,16,26
343,29076,16,22
344,29235,16,31
345,29433,16,23
346,30306,16,27
347,32251,16,25
348,35607,16,23
349,35684,16,20
350,36409,16,27
351,37825,16,17
352,40751,16,18
353,42201,16,21
354,43088,16,22
355,44174,16,27
356,45724,16,28
357,46376,16,23
358,46776,16,21
359,47149,16,20
360,48142,16,22
361,49112,16,22
362,52398,16,22
363,54124,16,21
364,54659,16,24
365,54942,16,32
366,55026,16,26
367,55636,16,25
368,58570,16,24
369,59930,16,25
370,60234,16,28
371,62878,16,25
372,63540,16,21
373,66457,16,22
374,67741,16,27
375,72273,16,35
376,73054,16,19
377,75187,16,21
378,77721,16,27
379,78449,16,19
380,79530,16,24
381,83351,16,25
382,85234,16,21
383,86072,16,21
384,87747,16,24
385,91387,16,NA
386,94472,16,20
387,96503,16,25
388,97062,16,18
389,97312,16,17
390,97622,16,17
391,100194,16,22
392,101894,16,27
393,103081,16,24
394,106891,16,26
395,107496,16,30
396,115016,16,26
397,115568,16,26
398,117029,16,20
399,117367,16,25
400,117595,16,21
401,118653,16,26
402,119642,16,24
403,120756,16,16
404,121590,16,25
405,124848,16,26
406,126635,16,30
407,129246,16,27
408,135175,16,21
409,916,49,23
410,1429,49,29
411,2227,49,31
412,3302,49,21
413,3666,49,29
414,4753,49,22
415,8137,49,27
416,11635,49,20
417,14112,49,26
418,18158,49,27
419,21575,49,29
420,21583,49,21
421,23432,49,33
422,28109,49,24
423,35845,49,26
424,40841,49,26
425,48352,49,19
426,51290,49,22
427,51360,49,27
428,52264,49,23
429,53815,49,34
430,56433,49,22
431,62533,49,23
432,71156,49,28
433,71346,49,22
434,72327,49,27
435,79312,49,25
436,80926,49,22
437,84196,49,20
438,84293,49,22
439,84466,49,31
440,85197,49,20
441,85602,49,23
442,85993,49,25
443,86069,49,24
444,90787,49,23
445,92665,49,27
446,93944,49,24
447,96441,49,25
448,96651,49,33
449,97196,49,22
450,99396,49,25
451,99722,49,21
452,100758,49,31
453,109190,49,28
454,111557,49,36
455,111872,49,28
456,120794,49,29
457,121388,49,28
458,132999,49,22
459,2227,45,23
460,3108,45,25
461,3666,45,21
462,4165,45,26
463,4239,45,27
464,7855,45,27
465,7873,45,24
466,10566,45,21
467,14575,45,27
468,22469,45,25
469,23432,45,25
470,24294,45,22
471,27048,45,28
472,35926,45,21
473,36232,45,24
474,37518,45,21
475,42295,45,30
476,53485,45,25
477,53606,45,19
478,53815,45,26
479,56533,45,21
480,57327,45,21
481,61343,45,21
482,62244,45,24
483,62623,45,19
484,71156,45,20
485,71659,45,23
486,72327,45,19
487,73401,45,27
488,73537,45,35
489,80486,45,22
490,80873,45,22
491,83124,45,26
492,84466,45,23
493,86935,45,27
494,87620,45,30
495,88663,45,23
496,91558,45,27
497,92665,45,19
498,94009,45,22
499,94754,45,24
500,96651,45,25
501,98739,45,25
502,99720,45,25
503,100303,45,28
504,100758,45,23
505,102392,45,30
506,103859,45,28
507,105683,45,20
508,108631,45,21
509,110571,45,23
510,111557,45,28
511,112627,45,28
512,114910,45,24
513,115404,45,23
514,116718,45,28
515,117439,45,23
516,120794,45,21
517,122070,45,18
518,1429,47,25
519,2227,47,27
520,3666,47,25
521,7731,47,20
522,7855,47,31
523,7861,47,23
524,7873,47,28
525,8137,47,24
526,14575,47,31
527,18158,47,23
528,21575,47,25
529,23432,47,29
530,27048,47,32
531,28109,47,20
532,30113,47,24
533,35845,47,22
534,35926,47,25
535,40170,47,28
536,45584,47,25
537,51360,47,23
538,53606,47,23
539,53815,47,30
540,56533,47,25
541,60047,47,29
542,65918,47,30
543,69646,47,20
544,71156,47,24
545,72327,47,23
546,73330,47,25
547,73401,47,31
548,77430,47,24
549,80216,47,27
550,84466,47,27
551,86996,47,27
552,92665,47,23
553,96651,47,29
554,100758,47,27
555,108102,47,22
556,108631,47,25
557,109190,47,24
558,110571,47,27
559,111557,47,32
560,111872,47,24
561,114910,47,28
562,116718,47,32
563,117095,47,21
564,117113,47,27
565,120794,47,25
566,121388,47,24
567,123333,47,34
568,123618,47,21
569,129017,47,23
570,14993,38,24
571,16835,38,25
572,24521,38,30
573,24889,38,31
574,37091,38,27
575,37874,38,29
576,46198,38,24
577,47795,38,32
578,71154,38,20
579,75075,38,33
580,77743,38,26
581,94424,38,24
582,98703,38,24
583,104968,38,23
584,109137,38,24
585,123464,38,20
586,10587,36,29
587,16835,36,21
588,24521,36,26
589,28702,36,24
590,37874,36,25
591,41412,36,26
592,46198,36,20
593,75075,36,29
594,80898,36,24
595,87433,36,26
596,101065,36,30
597,101925,36,25
598,114425,36,26
599,1414,20,21
600,3404,20,27
601,7108,20,24
602,7294,20,26
603,7580,20,24
604,7727,20,24
605,8634,20,25
606,10512,20,20
607,11388,20,39
608,12554,20,26
609,14452,20,NA
610,17205,20,24
611,19611,20,20
612,19726,20,23
613,20733,20,24
614,21796,20,24
615,21951,20,29
616,26442,20,27
617,34532,20,23
618,36430,20,30
619,37019,20,24
620,37825,20,25
621,39929,20,NA
622,40849,20,25
623,40884,20,23
624,41682,20,24
625,42182,20,21
626,45691,20,26
627,45908,20,20
628,48985,20,20
629,50993,20,31
630,54706,20,22
631,55929,20,22
632,56539,20,26
633,57136,20,NA
634,59933,20,27
635,63601,20,25
636,63602,20,24
637,64538,20,23
638,67861,20,22
639,71958,20,24
640,72561,20,24
641,73298,20,24
642,75187,20,29
643,76325,20,27
644,78154,20,25
645,78553,20,29
646,79658,20,NA
647,84693,20,20
648,86065,20,24
649,91521,20,23
650,93478,20,22
651,93812,20,22
652,97062,20,26
653,97549,20,27
654,97982,20,21
655,100194,20,30
656,100523,20,23
657,104097,20,22
658,104675,20,24
659,105325,20,25
660,105805,20,NA
661,108151,20,27
662,108610,20,19
663,113407,20,NA
664,117595,20,29
665,118309,20,23
666,123338,20,23
667,125550,20,19
668,125901,20,21
669,127079,20,28
670,127626,20,19
671,127928,20,26
672,129477,20,22
673,129675,20,26
674,5435,26,NA
675,7859,26,25
676,8246,26,21
677,8559,26,21
678,10758,26,21
679,11755,26,19
680,12691,26,21
681,13112,26,20
682,13552,26,25
683,14847,26,22
684,15514,26,21
685,15655,26,22
686,24141,26,19
687,25397,26,22
688,26592,26,22
689,27182,26,22
690,27469,26,28
691,28482,26,21
692,29009,26,27
693,29242,26,29
694,29557,26,24
695,30456,26,28
696,35138,26,28
697,36879,26,17
698,37972,26,23
699,41405,26,24
700,41407,26,27
701,41414,26,24
702,41543,26,22
703,44565,26,19
704,44683,26,27
705,46177,26,22
706,47354,26,28
707,49626,26,25
708,50914,26,20
709,53877,26,28
710,55266,26,23
711,56563,26,25
712,57368,26,24
713,57392,26,22
714,58385,26,21
715,58411,26,24
716,58412,26,28
717,59932,26,19
718,62071,26,23
719,63591,26,26
720,63683,26,23
721,65145,26,17
722,65596,26,22
723,67794,26,29
724,73299,26,23
725,76830,26,30
726,77138,26,29
727,77936,26,20
728,78167,26,27
729,78774,26,19
730,79996,26,19
731,83204,26,28
732,86463,26,18
733,86484,26,19
734,88896,26,19
735,91439,26,21
736,94454,26,23
737,97384,26,19
738,97456,26,NA
739,100392,26,26
740,100503,26,24
741,100740,26,23
742,103773,26,27
743,105624,26,21
744,106415,26,18
745,107774,26,20
746,108078,26,25
747,108280,26,25
748,110637,26,22
749,120440,26,21
750,121222,26,25
751,123438,26,23
752,123757,26,26
753,124965,26,24
754,125843,26,21
755,128405,26,23
756,129918,26,24
757,130228,26,21
758,132086,26,25
759,135506,26,25
760,593,24,21
761,7859,24,21
762,8545,24,19
763,9927,24,19
764,11382,24,21
765,12966,24,14
766,14439,24,22
767,17029,24,22
768,17182,24,29
769,19689,24,23
770,20171,24,24
771,20227,24,18
772,22474,24,21
773,29009,24,23
774,30456,24,24
775,32991,24,19
776,35138,24,24
777,37514,24,26
778,38371,24,21
779,38732,24,26
780,39479,24,24
781,40096,24,27
782,41407,24,23
783,44683,24,23
784,45085,24,23
785,46177,24,18
786,47354,24,24
787,49119,24,23
788,53877,24,24
789,56872,24,22
790,57136,24,NA
791,57368,24,20
792,57426,24,24
793,58412,24,24
794,58586,24,20
795,60638,24,21
796,62071,24,19
797,62236,24,20
798,62429,24,21
799,62676,24,18
800,63591,24,22
801,63683,24,19
802,65168,24,23
803,65177,24,20
804,67316,24,27
805,67794,24,25
806,71741,24,21
807,73381,24,19
808,76830,24,26
809,77138,24,25
810,78167,24,23
811,78628,24,20
812,84594,24,24
813,87870,24,NA
814,91521,24,31
815,92730,24,22
816,94454,24,19
817,97062,24,34
818,97200,24,20
819,97456,24,NA
820,97982,24,29
821,99986,24,22
822,100503,24,20
823,100740,24,19
824,100981,24,26
825,101289,24,20
826,103417,24,22
827,103773,24,23
828,108280,24,21
829,111418,24,NA
830,115137,24,21
831,119495,24,24
832,123438,24,19
833,123757,24,22
834,124600,24,18
835,124965,24,20
836,127626,24,27
837,128951,24,22
838,129918,24,20
839,129961,24,20
840,130212,24,23
841,132086,24,21
842,132111,24,23
843,133601,24,26
844,1063,30,19
845,1455,30,17
846,1895,30,23
847,2092,30,NA
848,2453,30,20
849,7588,30,17
850,7860,30,20
851,8672,30,22
852,10411,30,20
853,10587,30,17
854,15040,30,27
855,15968,30,18
856,16648,30,18
857,18245,30,18
858,18399,30,16
859,24141,30,27
860,25287,30,22
861,25389,30,21
862,25560,30,19
863,27078,30,20
864,32937,30,23
865,33772,30,25
866,35803,30,17
867,36879,30,25
868,37894,30,22
869,40854,30,20
870,43139,30,23
871,43634,30,22
872,44602,30,24
873,48794,30,21
874,52395,30,22
875,53593,30,26
876,54699,30,23
877,55253,30,22
878,55316,30,19
879,62543,30,19
880,63149,30,21
881,63607,30,21
882,63626,30,21
883,64984,30,18
884,65269,30,24
885,67786,30,22
886,69382,30,20
887,70152,30,19
888,71214,30,19
889,71610,30,21
890,78603,30,20
891,87608,30,19
892,88725,30,21
893,89090,30,24
894,89740,30,23
895,90362,30,NA
896,90373,30,NA
897,98354,30,23
898,100760,30,21
899,100784,30,20
900,101911,30,23
901,103549,30,22
902,105296,30,27
903,106945,30,19
904,107040,30,23
905,108115,30,22
906,108856,30,25
907,109040,30,24
908,116277,30,23
909,117771,30,19
910,117792,30,19
911,117955,30,26
912,121332,30,22
913,126875,30,17
914,127954,30,27
915,129101,30,23
916,130256,30,24
917,130520,30,18
918,2453,32,24
919,7588,32,21
920,8672,32,27
921,11033,32,21
922,11826,32,19
923,12031,32,23
924,15968,32,22
925,18399,32,20
926,25287,32,26
927,25389,32,25
928,25424,32,22
929,27064,32,23
930,32937,32,27
931,33749,32,24
932,36879,32,29
933,42530,32,20
934,44058,32,17
935,44067,32,22
936,46713,32,22
937,48155,32,21
938,48794,32,25
939,49826,32,18
940,55316,32,23
941,56174,32,20
942,67786,32,26
943,69382,32,24
944,71610,32,25
945,75075,32,21
946,81252,32,19
947,87608,32,23
948,88221,32,16
949,88725,32,25
950,94937,32,20
951,98755,32,20
952,101065,32,22
953,101304,32,21
954,101907,32,20
955,101952,32,22
956,109674,32,18
957,112569,32,21
958,117287,32,22
959,117792,32,23
960,122758,32,22
961,124002,32,21
962,124608,32,23
963,126832,32,22
964,128589,32,28
965,6014,39,25
966,11601,39,29
967,21662,39,27
968,22875,39,33
969,24521,39,32
970,37116,39,23
971,37874,39,31
972,45539,39,26
973,46198,39,26
974,50384,39,35
975,55593,39,27
976,64798,39,20
977,73137,39,33
978,77142,39,31
979,77743,39,28
980,78276,39,26
981,78777,39,23
982,83906,39,26
983,84374,39,29
984,93532,39,22
985,98703,39,26
986,101184,39,25
987,102490,39,26
988,104053,39,26
989,129289,39,25
990,1414,41,28
991,6014,41,29
992,7738,41,23
993,7989,41,32
994,8318,41,23
995,16835,41,31
996,27047,41,23
997,32271,41,21
998,37116,41,27
999,38724,41,25
1000,45539,41,30
1001,57477,41,31
1002,69744,41,22
1003,72723,41,29
1004,78777,41,27
1005,93532,41,26
1006,94424,41,30
1007,101184,41,29
1008,121523,41,27
1009,123464,41,26
1010,124970,41,23
1011,128640,41,30
1012,4644,18,32
1013,7108,18,20
1014,8544,18,20
1015,8634,18,21
1016,8948,18,34
1017,10959,18,27
1018,11392,18,25
1019,13901,18,24
1020,14377,18,21
1021,15033,18,23
1022,18153,18,29
1023,18550,18,19
1024,20733,18,20
1025,21289,18,24
1026,26442,18,23
1027,27340,18,27
1028,28958,18,27
1029,29033,18,30
1030,29872,18,23
1031,30453,18,26
1032,30596,18,25
1033,37019,18,20
1034,38108,18,25
1035,40773,18,26
1036,40849,18,21
1037,40863,18,19
1038,42201,18,25
1039,43189,18,20
1040,43255,18,25
1041,44235,18,29
1042,44699,18,26
1043,46910,18,21
1044,47898,18,22
1045,48142,18,26
1046,48712,18,23
1047,49596,18,26
1048,50993,18,27
1049,51592,18,20
1050,52394,18,25
1051,54124,18,25
1052,54659,18,28
1053,55026,18,30
1054,56054,18,29
1055,59336,18,19
1056,60679,18,22
1057,60943,18,24
1058,61052,18,28
1059,61935,18,28
1060,63597,18,24
1061,63601,18,21
1062,64090,18,22
1063,65358,18,24
1064,66457,18,26
1065,78383,18,21
1066,78449,18,23
1067,85906,18,24
1068,87747,18,28
1069,88382,18,22
1070,94472,18,24
1071,94767,18,18
1072,97182,18,23
1073,97312,18,21
1074,97326,18,29
1075,97622,18,21
1076,100194,18,26
1077,101111,18,25
1078,103486,18,25
1079,106207,18,22
1080,107080,18,24
1081,115016,18,30
1082,115504,18,31
1083,116742,18,24
1084,117022,18,27
1085,117029,18,24
1086,117595,18,25
1087,118653,18,30
1088,129477,18,18
1089,129675,18,22
1090,129798,18,29
1091,129931,18,24
1092,133629,18,31
1093,135273,18,22
1094,6235,43,24
1095,15528,43,24
1096,21187,43,30
1097,21597,43,25
1098,22245,43,24
1099,25111,43,28
1100,25260,43,22
1101,27047,43,27
1102,37116,43,31
1103,38724,43,29
1104,64798,43,28
1105,69432,43,28
1106,72055,43,32
1107,81361,43,30
1108,81457,43,21
1109,85366,43,32
1110,85714,43,18
1111,86121,43,29
1112,88528,43,22
1113,98785,43,32
1114,101122,43,29
1115,102376,43,24
1116,108731,43,26
1117,112535,43,25
1118,112627,43,24
1119,117104,43,32
1120,131193,43,26
1121,5135,16,23
1122,18153,16,25
1123,22068,16,34
1124,30453,16,22
1125,33368,16,24
1126,34133,16,28
1127,37987,16,26
1128,44699,16,22
1129,44804,16,28
1130,46414,16,23
1131,50993,16,23
1132,55814,16,24
1133,57220,16,27
1134,61935,16,24
1135,66004,16,27
1136,66372,16,24
1137,71671,16,35
1138,88382,16,18
1139,91521,16,15
1140,100656,16,28
1141,103486,16,21
1142,103874,16,27
1143,104130,16,23
1144,106234,16,22
1145,107980,16,28
1146,109191,16,22
1147,110752,16,NA
1148,115504,16,26
1149,115663,16,24
1150,118655,16,34
1151,124308,16,27
1152,129851,16,18
1153,133629,16,27
1154,4072,28,20
1155,5009,28,23
1156,5094,28,19
1157,5435,28,NA
1158,7753,28,27
1159,14782,28,24
1160,14847,28,26
1161,15040,28,23
1162,18294,28,24
1163,21901,28,23
1164,24141,28,23
1165,25586,28,19
1166,26692,28,20
1167,32937,28,19
1168,32991,28,27
1169,35138,28,32
1170,35991,28,18
1171,37972,28,27
1172,42525,28,22
1173,43139,28,19
1174,44602,28,20
1175,46196,28,23
1176,47354,28,32
1177,48098,28,24
1178,48427,28,22
1179,48773,28,19
1180,50768,28,20
1181,53593,28,22
1182,55253,28,18
1183,62719,28,16
1184,63761,28,25
1185,67524,28,23
1186,71610,28,17
1187,77138,28,33
1188,79996,28,23
1189,81212,28,24
1190,84903,28,25
1191,87444,28,23
1192,105181,28,25
1193,105724,28,24
1194,105729,28,19
1195,107040,28,19
1196,107063,28,20
1197,108602,28,25
1198,108718,28,20
1199,109669,28,24
1200,109831,28,20
1201,113334,28,24
1202,116919,28,22
1203,117454,28,16
1204,117955,28,22
1205,126425,28,25
1206,127954,28,23
1207,129101,28,19
1208,129112,28,29
1209,2696,34,17
1210,2904,34,21
1211,5664,34,18
1212,6424,34,16
1213,7716,34,21
1214,7891,34,20
1215,7989,34,18
1216,10587,34,25
1217,17140,34,20
1218,22875,34,23
1219,22913,34,24
1220,24889,34,23
1221,25690,34,17
1222,27212,34,18
1223,28702,34,20
1224,32450,34,25
1225,33767,34,22
1226,34033,34,17
1227,37091,34,19
1228,37894,34,30
1229,38203,34,24
1230,39566,34,22
1231,41927,34,21
1232,42963,34,19
1233,45817,34,19
1234,47795,34,24
1235,48155,34,25
1236,48799,34,22
1237,50342,34,20
1238,50384,34,25
1239,55484,34,18
1240,56092,34,23
1241,62415,34,19
1242,62672,34,19
1243,70462,34,21
1244,71219,34,23
1245,73137,34,23
1246,74073,34,25
1247,83914,34,21
1248,84374,34,19
1249,87433,34,21
1250,87902,34,24
1251,88271,34,21
1252,93527,34,18
1253,98000,34,21
1254,100736,34,23
1255,101065,34,26
1256,101925,34,21
1257,102174,34,19
1258,102626,34,21
1259,112569,34,25
1260,113075,34,25
1261,114425,34,22
1262,117287,34,26
1263,117494,34,21
1264,122260,34,24
1265,122486,34,19
1266,124002,34,25
1267,124608,34,27
1268,126832,34,26
1269,129364,34,23
1270,3339,49,30
1271,14486,49,26
1272,25838,49,31
1273,27048,49,36
1274,27749,49,27
1275,32909,49,32
1276,40170,49,32
1277,44090,49,28
1278,55671,49,32
1279,60047,49,33
1280,69646,49,24
1281,71247,49,33
1282,80486,49,29
1283,81457,49,33
1284,98657,49,30
1285,108102,49,26
1286,117439,49,31
1287,123163,49,25
1288,128595,49,31
1289,1112,22,19
1290,1414,22,25
1291,3285,22,18
1292,7580,22,28
1293,17182,22,25
1294,19611,22,24
1295,19726,22,27
1296,20733,22,28
1297,22557,22,27
1298,28350,22,22
1299,29242,22,22
1300,34657,22,25
1301,35248,22,17
1302,36860,22,19
1303,38325,22,18
1304,40849,22,29
1305,40884,22,27
1306,43183,22,20
1307,44683,22,19
1308,45908,22,24
1309,48985,22,24
1310,49119,22,19
1311,50993,22,35
1312,51758,22,NA
1313,53343,22,24
1314,54754,22,20
1315,57239,22,22
1316,57426,22,20
1317,58847,22,24
1318,61827,22,27
1319,63599,22,22
1320,63674,22,27
1321,67794,22,21
1322,72169,22,20
1323,78167,22,19
1324,78383,22,29
1325,78616,22,19
1326,80435,22,25
1327,84693,22,25
1328,85066,22,22
1329,86129,22,23
1330,91521,22,27
1331,92015,22,24
1332,92730,22,18
1333,95394,22,24
1334,96858,22,24
1335,97088,22,25
1336,97982,22,25
1337,100664,22,23
1338,106299,22,23
1339,107055,22,21
1340,108171,22,25
1341,108610,22,23
1342,112591,22,21
1343,114909,22,23
1344,125369,22,22
1345,125550,22,23
1346,125695,22,19
1347,128951,22,18
1348,129100,22,24
1349,129448,22,30
1350,129477,22,26
1351,133601,22,23
1352,6235,45,28
1353,8192,45,28
1354,10415,45,29
1355,15528,45,28
1356,16088,45,29
1357,17264,45,33
1358,23321,45,29
1359,25111,45,32
1360,35973,45,28
1361,38724,45,33
1362,49002,45,33
1363,71154,45,34
1364,71247,45,25
1365,72055,45,36
1366,72650,45,29
1367,81361,45,34
1368,85714,45,22
1369,88528,45,26
1370,98785,45,36
1371,101413,45,25
1372,102376,45,28
1373,108497,45,23
1374,122229,45,28
1375,131007,45,25
1376,6235,47,32
1377,8192,47,32
1378,23321,47,33
1379,25838,47,27
1380,27047,47,35
1381,28821,47,24
1382,32909,47,28
1383,44090,47,24
1384,55671,47,28
1385,60222,47,28
1386,61933,47,32
1387,62244,47,28
1388,62623,47,23
1389,71247,47,29
1390,80486,47,26
1391,81361,47,38
1392,81457,47,29
1393,83176,47,26
1394,85714,47,26
1395,87620,47,34
1396,98739,47,29
1397,98785,47,40
1398,99396,47,21
1399,101413,47,29
1400,106958,47,25
1401,108682,47,24
1402,117439,47,28
1403,128595,47,27
1404,1619,38,20
1405,1892,38,24
1406,2301,38,23
1407,2980,38,25
1408,3215,38,21
1409,3236,38,24
1410,7768,38,20
1411,7866,38,21
1412,11593,38,27
1413,12776,38,20
1414,13655,38,22
1415,16224,38,23
1416,16400,38,25
1417,18296,38,19
1418,18386,38,19
1419,18500,38,18
1420,19382,38,22
1421,20492,38,22
1422,21245,38,20
1423,21769,38,21
1424,24961,38,22
1425,27080,38,20
1426,27136,38,21
1427,29756,38,20
1428,30689,38,26
1429,30998,38,25
1430,32271,38,15
1431,35152,38,21
1432,35232,38,22
1433,38937,38,37
1434,39688,38,22
1435,41204,38,21
1436,41474,38,19
1437,42963,38,27
1438,43556,38,21
1439,43871,38,19
1440,44068,38,31
1441,45924,38,30
1442,45954,38,29
1443,52316,38,23
1444,54805,38,17
1445,56734,38,18
1446,57137,38,22
1447,60825,38,29
1448,62511,38,15
1449,63229,38,35
1450,65976,38,45
1451,66886,38,23
1452,69008,38,24
1453,70208,38,19
1454,72170,38,19
1455,73090,38,21
1456,73537,38,21
1457,81225,38,19
1458,81361,38,20
1459,84423,38,26
1460,85366,38,22
1461,85553,38,21
1462,87162,38,22
1463,87654,38,22
1464,89614,38,20
1465,90946,38,17
1466,91504,38,23
1467,91871,38,20
1468,91951,38,20
1469,93372,38,22
1470,94373,38,23
1471,95124,38,21
1472,96677,38,23
1473,98624,38,21
1474,98824,38,19
1475,100304,38,27
1476,101181,38,31
1477,103254,38,17
1478,104294,38,20
1479,104709,38,21
1480,105237,38,21
1481,106947,38,21
1482,113532,38,21
1483,115209,38,25
1484,115823,38,21
1485,116370,38,19
1486,117705,38,22
1487,119697,38,20
1488,121927,38,19
1489,125174,38,18
1490,125546,38,22
1491,125623,38,17
1492,129270,38,24
1493,129822,38,22
1494,130533,38,21
1495,130781,38,24
1496,135194,38,27
1497,1666,36,NA
