115537,227
117274,74
4295,216
36245,70
41154,120
44157,92
62476,8
62704,165
71061,92
78627,27
87599,36
108938,193
119722,204
14851,69
100612,74
100905,74
105473,190
108230,79
127408,214
5081,13
17429,207
18219,63
48745,13
57596,69
86443,125
100778,190
107732,36
112849,63
1142,190
33652,79
80507,8
85246,13
87751,69
10662,4
40044,216
43462,69
55923,162
108795,69
112320,32
127699,8
53439,8
56194,227
71440,150
97916,100
106005,8
129739,216
7572,190
8943,100
15000,79
34863,100
39192,104
75412,77
112526,69
121529,13
133174,69
8668,216
11368,207
11824,97
11863,9
27070,190
28814,181
38961,215
45917,150
46874,94
50068,216
71590,217
81375,190
85357,181
118426,97
129831,165
3033,100
7828,169
25115,216
27378,32
33267,100
36046,69
36874,8
37838,190
40463,36
47350,79
100350,150
2417,100
12634,207
13541,94
29616,100
30767,14
39435,74
41832,100
57595,69
74414,109
80224,13
87183,12
93517,119
105653,181
107521,77
121019,216
123994,190
14279,169
22755,216
28893,69
45749,13
54138,150
55754,162
67580,190
104231,63
133502,197
120507,216
123028,104
123619,216
14405,193
87777,69
107957,100
122483,227
5610,200
13226,193
24682,190
25442,216
42533,100
66330,190
77761,190
85206,50
85220,162
85689,193
86930,162
92043,104
94809,216
98746,100
104297,190
105158,13
111939,68
112764,150
116935,100
131942,202
33632,13
37258,216
709,9
5906,79
26851,32
40515,119
45536,100
55238,74
55271,216
68724,217
72171,97
87311,152
117730,69
131123,104
134677,175
13945,19
23422,100
58220,193
58469,19
65906,36
70141,32
72696,80
80897,190
85331,181
86195,69
113897,95
117019,97
123227,36
123994,128
2972,100
11504,69
16407,125
81402,190
134752,130
87202,70
93824,74
18477,8
65905,137
111940,4
38066,69
51232,25
40133,128
53586,50
60374,13
122006,152
135191,97
9101,13
9758,150
11377,227
12608,150
12610,8
14062,69
15443,120
18830,8
19562,190
22101,74
31734,104
32065,74
